Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Loan_Status
424644,Short Term,715.0,1653437.0,1.0,Rent,1
436744,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
215292,Short Term,706.0,645468.0,1.0,Rent,0
218284,Short Term,7420.0,1922876.0,1.0,Home Mortgage,0
141922,Short Term,722.0,1011712.0,3.0,Own Home,1
451836,Long Term,745.0,1579470.0,8.0,Home Mortgage,1
215336,Short Term,745.0,1301804.0,10.0,Home Mortgage,1
108614,Short Term,722.0,825379.0,3.0,Rent,1
364914,Short Term,720.0,1400699.0,1.0,Home Mortgage,1
115918,Short Term,739.0,2695112.0,10.0,Home Mortgage,1
467368,Long Term,599.0,1121190.0,10.0,Home Mortgage,1
99999999,Short Term,748.0,725363.0,1.0,Rent,1
534534,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
258412,Short Term,735.0,1022846.0,10.0,Rent,1
209352,Short Term,748.0,951064.0,7.0,Rent,1
199738,Short Term,7450.0,2108392.0,1.0,Home Mortgage,0
161414,Short Term,645.0,687667.0,10.0,Rent,0
143154,Short Term,732.0,608608.0,3.0,Rent,1
235884,Short Term,710.0,570532.0,1.0,Rent,0
436612,Long Term,7010.0,1862741.0,10.0,Home Mortgage,0
760848,Long Term,728.0,1877390.0,10.0,Home Mortgage,1
224730,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
247478,Short Term,745.0,2862540.0,5.0,Home Mortgage,1
57486,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
108240,Short Term,1077.9915201396682,1369106.0397805213,5.0,Home Mortgage,1
110330,Short Term,724.0,952755.0,3.0,Home Mortgage,1
383130,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
216062,Short Term,1077.9915201396682,1369106.0397805213,2.0,Rent,1
293150,Long Term,689.0,964478.0,1.0,Home Mortgage,1
265188,Short Term,738.0,2767407.0,6.0,Home Mortgage,1
435688,Long Term,677.0,1222897.0,5.0,Home Mortgage,0
282722,Short Term,705.0,797373.0,3.0,Home Mortgage,1
122210,Long Term,1077.9915201396682,1369106.0397805213,1.0,Rent,0
245674,Short Term,719.0,779969.0,10.0,Rent,0
215116,Short Term,1077.9915201396682,1369106.0397805213,2.0,Rent,0
431200,Short Term,745.0,1266160.0,1.0,Rent,1
99999999,Short Term,721.0,2022531.0,10.0,Own Home,1
89694,Short Term,700.0,1089213.0,3.0,Rent,0
176198,Short Term,746.0,568347.0,3.0,Rent,1
427284,Long Term,665.0,1026209.0,10.0,Home Mortgage,0
130152,Short Term,750.0,1217710.0,10.0,Home Mortgage,1
129910,Short Term,641.0,375554.0,10.0,Rent,0
99999999,Short Term,728.0,764275.0,1.0,Rent,1
625086,Long Term,666.0,1229072.0,10.0,Own Home,0
259402,Long Term,692.0,1392510.0,4.0,Home Mortgage,0
128700,Short Term,735.0,1556100.0,2.0,Home Mortgage,1
330396,Short Term,7420.0,1141368.0,10.0,Rent,0
324786,Short Term,731.0,607753.0,10.0,Own Home,1
39666,Short Term,687.0,761140.0,1.0,Rent,1
411400,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,1
518078,Long Term,732.0,1677852.0,6.0,Home Mortgage,1
87912,Short Term,710.0,417544.0,5.0,Rent,0
260260,Short Term,726.0,655557.0,1.0,Rent,0
761090,Long Term,678.0,1449947.0,10.0,Home Mortgage,1
223608,Long Term,709.0,1351812.0,1.0,Rent,0
325402,Short Term,683.0,940234.0,5.0,Own Home,0
218372,Short Term,735.0,1151932.0,1.0,Rent,1
302786,Short Term,748.0,784510.0,10.0,Rent,1
195690,Short Term,1077.9915201396682,1369106.0397805213,2.0,Rent,1
99999999,Short Term,743.0,874057.0,4.0,Rent,1
442156,Short Term,718.0,1575176.0,1.0,Rent,1
390280,Short Term,717.0,2320603.0,3.0,Home Mortgage,1
134420,Short Term,751.0,2321952.0,3.0,Home Mortgage,1
444004,Short Term,724.0,2109019.0,7.0,Home Mortgage,1
763840,Long Term,662.0,1809408.0,6.0,Rent,0
436392,Long Term,649.0,1451011.0,3.0,Home Mortgage,1
295504,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
141152,Short Term,722.0,768873.0,1.0,Rent,0
99999999,Long Term,730.0,1545232.0,2.0,Home Mortgage,1
239492,Short Term,695.0,569829.0,10.0,Home Mortgage,1
66198,Short Term,1077.9915201396682,1369106.0397805213,2.0,Rent,1
453464,Long Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
179762,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
99999999,Short Term,747.0,1707264.0,10.0,Home Mortgage,1
441320,Short Term,718.0,1238705.0,10.0,Rent,1
178860,Short Term,751.0,1177772.0,3.0,Home Mortgage,1
657162,Long Term,6950.0,2459379.0,3.0,Rent,0
99999999,Short Term,748.0,590596.0,10.0,Own Home,1
108922,Short Term,721.0,460883.0,5.950381280685262,Own Home,1
546700,Long Term,741.0,3305050.0,4.0,Home Mortgage,1
172194,Long Term,740.0,1026152.0,4.0,Rent,1
265012,Short Term,747.0,4291245.0,10.0,Home Mortgage,1
456368,Short Term,725.0,1876820.0,10.0,Home Mortgage,0
99999999,Long Term,706.0,1441530.0,5.0,Home Mortgage,1
316426,Long Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
180620,Short Term,723.0,835753.0,7.0,Rent,1
439516,Short Term,699.0,1499347.0,8.0,Home Mortgage,1
419606,Short Term,740.0,909530.0,10.0,Home Mortgage,1
44220,Short Term,745.0,2387122.0,10.0,Rent,1
99999999,Long Term,693.0,595726.0,10.0,Rent,1
323598,Long Term,669.0,801154.0,5.950381280685262,Own Home,0
236170,Long Term,649.0,630515.0,6.0,Own Home,1
385484,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
65142,Short Term,1077.9915201396682,1369106.0397805213,5.0,Home Mortgage,0
179894,Short Term,724.0,947682.0,10.0,Rent,0
344674,Short Term,745.0,1116288.0,3.0,Home Mortgage,1
347996,Long Term,725.0,1108213.0,10.0,Home Mortgage,1
99999999,Short Term,721.0,933945.0,8.0,Rent,1
99999999,Short Term,715.0,579747.0,1.0,Rent,1
269038,Short Term,704.0,1452227.0,2.0,Rent,1
301818,Short Term,724.0,651643.0,1.0,Own Home,0
725406,Long Term,724.0,2432000.0,9.0,Home Mortgage,1
99999999,Short Term,745.0,2335347.0,6.0,Home Mortgage,1
221958,Short Term,726.0,958455.0,6.0,Rent,1
765842,Short Term,730.0,2910192.0,10.0,Home Mortgage,1
414194,Short Term,1077.9915201396682,1369106.0397805213,8.0,Home Mortgage,0
221892,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
99999999,Short Term,722.0,964478.0,3.0,Rent,1
99999999,Short Term,656.0,704102.0,5.950381280685262,Home Mortgage,1
333762,Short Term,1077.9915201396682,1369106.0397805213,5.0,Home Mortgage,1
143902,Short Term,733.0,899270.0,10.0,Home Mortgage,1
268774,Short Term,703.0,844056.0,5.950381280685262,Home Mortgage,0
449768,Short Term,720.0,2330616.0,5.0,Home Mortgage,1
213070,Short Term,714.0,2683674.0,6.0,Home Mortgage,1
413666,Long Term,724.0,1158696.0,9.0,Rent,1
247456,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,1
256740,Short Term,750.0,829084.0,5.0,Home Mortgage,1
215996,Short Term,743.0,690213.0,1.0,Home Mortgage,1
415404,Long Term,690.0,900505.0,10.0,Rent,0
324852,Long Term,628.0,1589806.0,6.0,Home Mortgage,0
404910,Long Term,708.0,2043393.0,10.0,Home Mortgage,1
160160,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
449086,Short Term,706.0,1387570.0,4.0,Home Mortgage,1
719158,Short Term,722.0,1242201.0,10.0,Home Mortgage,1
129866,Short Term,735.0,1327283.0,5.0,Rent,1
542916,Long Term,642.0,1283868.0,6.0,Home Mortgage,1
201806,Short Term,1077.9915201396682,1369106.0397805213,4.0,Rent,0
648978,Long Term,741.0,2391378.0,10.0,Home Mortgage,1
99999999,Short Term,745.0,1116250.0,6.0,Rent,1
142538,Short Term,710.0,919714.0,10.0,Home Mortgage,0
90354,Short Term,730.0,557403.0,1.0,Rent,1
242748,Long Term,669.0,834917.0,10.0,Home Mortgage,1
224422,Short Term,728.0,1492412.0,10.0,Home Mortgage,1
170456,Short Term,739.0,485830.0,10.0,Rent,0
99999999,Short Term,722.0,483132.0,6.0,Home Mortgage,1
391446,Long Term,1077.9915201396682,1369106.0397805213,8.0,Home Mortgage,0
99999999,Short Term,726.0,1157214.0,5.0,Own Home,1
225060,Short Term,732.0,1010724.0,10.0,Rent,1
65318,Short Term,714.0,902519.0,10.0,Rent,0
355124,Long Term,677.0,1003371.0,3.0,Rent,0
608498,Long Term,700.0,1206101.0,5.0,Rent,0
190850,Short Term,702.0,1276686.0,10.0,Rent,1
353056,Short Term,664.0,1152426.0,1.0,Rent,1
668646,Long Term,714.0,1520665.0,10.0,Home Mortgage,1
615868,Long Term,723.0,1519696.0,3.0,Own Home,1
220748,Short Term,702.0,896040.0,3.0,Home Mortgage,1
332112,Short Term,747.0,1242904.0,1.0,Home Mortgage,1
99999999,Short Term,738.0,810692.0,10.0,Rent,1
287342,Long Term,701.0,1418673.0,10.0,Home Mortgage,0
99999999,Short Term,737.0,1141938.0,10.0,Home Mortgage,1
228338,Short Term,728.0,598747.0,5.0,Home Mortgage,0
765226,Short Term,701.0,1604987.0,10.0,Home Mortgage,1
475772,Short Term,737.0,1831581.0,1.0,Home Mortgage,1
135432,Short Term,1077.9915201396682,1369106.0397805213,9.0,Home Mortgage,1
99999999,Short Term,742.0,1905890.0,3.0,Home Mortgage,1
289080,Long Term,710.0,1418578.0,10.0,Rent,0
155716,Short Term,747.0,1248832.0,3.0,Home Mortgage,1
74338,Short Term,707.0,1439744.0,10.0,Home Mortgage,1
439604,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
223410,Short Term,710.0,1107700.0,10.0,Home Mortgage,0
99999999,Short Term,716.0,694051.0,2.0,Home Mortgage,1
109054,Short Term,7430.0,998241.0,10.0,Home Mortgage,0
348722,Long Term,715.0,2817852.0,6.0,Home Mortgage,1
392436,Short Term,710.0,1826413.0,2.0,Home Mortgage,1
99999999,Short Term,730.0,1222384.0,4.0,Rent,1
345004,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
440484,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
302478,Short Term,711.0,1100936.0,1.0,Own Home,1
125598,Short Term,673.0,389120.0,1.0,Rent,0
179938,Long Term,1077.9915201396682,1369106.0397805213,7.0,Home Mortgage,1
206514,Short Term,711.0,528428.0,1.0,Rent,0
175692,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
238590,Short Term,1077.9915201396682,1369106.0397805213,4.0,Home Mortgage,0
107074,Short Term,669.0,484120.0,2.0,Rent,1
275418,Short Term,743.0,1236862.0,7.0,Rent,1
268004,Short Term,735.0,1157328.0,5.0,Rent,1
453816,Short Term,735.0,1773061.0,6.0,Own Home,1
358644,Short Term,709.0,863037.0,10.0,Home Mortgage,0
232166,Long Term,724.0,587765.0,9.0,Rent,0
537680,Long Term,657.0,928720.0,2.0,Home Mortgage,0
220352,Short Term,719.0,951520.0,5.950381280685262,Home Mortgage,1
88880,Short Term,727.0,997709.0,10.0,Rent,1
452848,Long Term,679.0,1537480.0,10.0,Home Mortgage,1
178684,Short Term,710.0,578664.0,5.950381280685262,Home Mortgage,0
267520,Long Term,667.0,962635.0,5.0,Rent,0
335500,Long Term,692.0,981578.0,1.0,Home Mortgage,0
518914,Short Term,741.0,1493856.0,10.0,Home Mortgage,1
99999999,Short Term,738.0,2987883.0,10.0,Home Mortgage,1
258962,Long Term,1077.9915201396682,1369106.0397805213,6.0,Rent,0
521928,Short Term,746.0,1756075.0,7.0,Own Home,1
138490,Short Term,699.0,743356.0,7.0,Rent,0
183480,Short Term,710.0,1452474.0,5.0,Rent,0
130174,Short Term,748.0,1499024.0,5.0,Rent,1
614394,Short Term,741.0,2747837.0,1.0,Home Mortgage,1
197780,Short Term,702.0,1909310.0,4.0,Rent,0
352242,Short Term,734.0,2186539.0,1.0,Home Mortgage,1
322190,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
232848,Short Term,666.0,1005480.0,1.0,Rent,1
171908,Short Term,1077.9915201396682,1369106.0397805213,7.0,Home Mortgage,1
131626,Short Term,735.0,637298.0,3.0,Rent,1
99999999,Short Term,713.0,583908.0,3.0,Own Home,1
99999999,Short Term,707.0,883196.0,3.0,Rent,1
161744,Short Term,731.0,2171529.0,2.0,Rent,1
673860,Long Term,1077.9915201396682,1369106.0397805213,1.0,Home Mortgage,1
711722,Short Term,716.0,3591038.0,10.0,Home Mortgage,1
167574,Short Term,729.0,903070.0,1.0,Home Mortgage,1
188496,Short Term,739.0,2394000.0,2.0,Home Mortgage,1
175164,Short Term,739.0,1815241.0,8.0,Home Mortgage,1
219098,Short Term,735.0,1286699.0,4.0,Home Mortgage,1
269852,Long Term,1077.9915201396682,1369106.0397805213,1.0,Rent,0
352110,Long Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
175956,Short Term,1077.9915201396682,1369106.0397805213,7.0,Rent,1
555786,Short Term,738.0,883101.0,10.0,Own Home,1
435600,Long Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,0
224928,Short Term,713.0,1026095.0,10.0,Home Mortgage,0
275638,Long Term,703.0,1068826.0,10.0,Home Mortgage,0
372284,Short Term,744.0,1702134.0,5.0,Home Mortgage,1
184580,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,1
225192,Short Term,1077.9915201396682,1369106.0397805213,7.0,Home Mortgage,1
95216,Short Term,1077.9915201396682,1369106.0397805213,8.0,Home Mortgage,1
373626,Long Term,666.0,1010819.0,10.0,Own Home,0
221562,Short Term,746.0,975878.0,2.0,Rent,1
68948,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
358468,Long Term,706.0,719796.0,1.0,Rent,1
242132,Short Term,744.0,1138955.0,10.0,Home Mortgage,1
176638,Short Term,695.0,1977444.0,10.0,Home Mortgage,1
228228,Long Term,707.0,1298023.0,6.0,Home Mortgage,1
216216,Short Term,743.0,1556024.0,2.0,Home Mortgage,1
161304,Short Term,685.0,384294.0,2.0,Rent,0
648252,Long Term,622.0,1492944.0,7.0,Home Mortgage,1
479402,Long Term,734.0,1091531.0,10.0,Home Mortgage,1
221606,Long Term,748.0,918650.0,5.950381280685262,Own Home,0
260304,Long Term,662.0,1161508.0,3.0,Rent,0
43670,Short Term,710.0,942970.0,9.0,Rent,0
222992,Long Term,715.0,1636964.0,10.0,Home Mortgage,1
532774,Short Term,723.0,1038217.0,7.0,Rent,1
156728,Short Term,727.0,569943.0,1.0,Own Home,0
443124,Short Term,723.0,2009174.0,10.0,Home Mortgage,1
280324,Short Term,1077.9915201396682,1369106.0397805213,2.0,Rent,1
180114,Short Term,740.0,1363972.0,10.0,Home Mortgage,1
208538,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,0
218724,Short Term,746.0,1227837.0,6.0,Rent,1
178816,Short Term,693.0,896591.0,4.0,Rent,0
99999999,Short Term,739.0,2466048.0,7.0,Rent,1
346478,Short Term,6980.0,831307.0,2.0,Rent,0
236852,Long Term,1077.9915201396682,1369106.0397805213,3.0,Home Mortgage,0
216458,Short Term,738.0,1560964.0,3.0,Rent,1
443168,Short Term,709.0,1817996.0,7.0,Home Mortgage,1
108152,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
239536,Short Term,751.0,2162713.0,2.0,Home Mortgage,1
262438,Short Term,730.0,679972.0,1.0,Rent,0
223102,Short Term,733.0,828514.0,5.0,Home Mortgage,1
132836,Short Term,694.0,803035.0,4.0,Rent,1
433092,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
264176,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
194788,Short Term,7130.0,934610.0,10.0,Rent,0
438108,Short Term,1077.9915201396682,1369106.0397805213,7.0,Home Mortgage,1
243474,Short Term,1077.9915201396682,1369106.0397805213,10.0,Own Home,1
325754,Short Term,739.0,675184.0,10.0,Home Mortgage,1
107492,Short Term,7300.0,482733.0,1.0,Own Home,0
382492,Short Term,704.0,2010770.0,4.0,Home Mortgage,1
145706,Short Term,700.0,793725.0,8.0,Rent,1
107778,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
261800,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,1
223652,Short Term,1077.9915201396682,1369106.0397805213,5.0,Rent,1
45034,Short Term,731.0,1049902.0,6.0,Home Mortgage,1
352286,Long Term,1077.9915201396682,1369106.0397805213,5.0,Own Home,0
239536,Short Term,714.0,608722.0,1.0,Rent,1
430892,Long Term,1077.9915201396682,1369106.0397805213,9.0,Home Mortgage,1
535656,Long Term,717.0,1291468.0,3.0,Home Mortgage,1
99999999,Short Term,737.0,499738.0,1.0,Rent,1
671836,Short Term,707.0,1318695.0,1.0,Home Mortgage,0
454652,Short Term,1077.9915201396682,1369106.0397805213,3.0,Home Mortgage,1
367972,Long Term,660.0,1255748.0,5.0,Own Home,0
120186,Short Term,1077.9915201396682,1369106.0397805213,5.0,Own Home,1
447832,Short Term,746.0,2223893.0,3.0,Home Mortgage,1
546876,Long Term,723.0,1473545.0,9.0,Own Home,1
646998,Short Term,1077.9915201396682,1369106.0397805213,7.0,Home Mortgage,1
520410,Short Term,703.0,1073044.0,7.0,Rent,0
223586,Long Term,713.0,812934.0,10.0,Home Mortgage,1
112618,Short Term,724.0,762888.0,10.0,Rent,0
222090,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
162008,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
150502,Short Term,748.0,1741597.0,10.0,Home Mortgage,1
155122,Short Term,720.0,907839.0,8.0,Own Home,1
204138,Short Term,713.0,492879.0,7.0,Rent,0
179212,Short Term,1077.9915201396682,1369106.0397805213,9.0,Rent,1
229856,Long Term,673.0,1101772.0,9.0,Own Home,1
319374,Long Term,685.0,1322419.0,1.0,Rent,1
241846,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,0
151030,Short Term,733.0,1246742.0,3.0,Home Mortgage,1
413314,Short Term,748.0,1766202.0,8.0,Home Mortgage,1
267982,Short Term,747.0,578607.0,4.0,Rent,1
561440,Long Term,1077.9915201396682,1369106.0397805213,10.0,Own Home,1
411444,Long Term,681.0,889960.0,6.0,Home Mortgage,1
99999999,Short Term,716.0,1085489.0,5.0,Home Mortgage,1
518276,Long Term,721.0,1305528.0,6.0,Home Mortgage,1
176858,Short Term,720.0,1341286.0,10.0,Home Mortgage,0
99999999,Short Term,724.0,521778.0,3.0,Rent,1
90112,Short Term,688.0,680903.0,9.0,Home Mortgage,0
134288,Short Term,7260.0,1431840.0,8.0,Own Home,0
391138,Short Term,1077.9915201396682,1369106.0397805213,3.0,Home Mortgage,1
26422,Short Term,730.0,665399.0,10.0,Rent,0
380798,Short Term,720.0,1064019.0,10.0,Rent,1
214720,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
424314,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
235620,Short Term,708.0,1884230.0,8.0,Home Mortgage,1
262702,Short Term,743.0,1134414.0,2.0,Own Home,1
80058,Short Term,694.0,965181.0,5.0,Rent,1
86306,Short Term,680.0,913026.0,5.950381280685262,Home Mortgage,1
245454,Short Term,725.0,528713.0,10.0,Home Mortgage,1
464728,Long Term,700.0,2102331.0,10.0,Home Mortgage,1
448360,Short Term,1077.9915201396682,1369106.0397805213,3.0,Home Mortgage,1
358644,Short Term,750.0,1858466.0,10.0,Rent,1
153670,Short Term,682.0,701461.0,10.0,Home Mortgage,0
457204,Long Term,717.0,1117542.0,10.0,Own Home,0
260128,Long Term,732.0,1310449.0,10.0,Home Mortgage,1
324984,Short Term,743.0,991686.0,5.950381280685262,Home Mortgage,1
99999999,Short Term,742.0,949810.0,10.0,Home Mortgage,1
303358,Long Term,655.0,729372.0,10.0,Home Mortgage,0
216810,Long Term,739.0,1479245.0,10.0,Home Mortgage,1
120406,Short Term,714.0,1417875.0,10.0,Rent,0
225434,Short Term,697.0,982965.0,10.0,Rent,0
350570,Short Term,743.0,1319778.0,10.0,Home Mortgage,1
39512,Short Term,1077.9915201396682,1369106.0397805213,6.0,Rent,1
88330,Short Term,683.0,648451.0,10.0,Home Mortgage,1
239404,Short Term,744.0,1102988.0,10.0,Home Mortgage,1
220044,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,1
99000,Short Term,726.0,1748817.0,1.0,Home Mortgage,1
174328,Short Term,1077.9915201396682,1369106.0397805213,6.0,Rent,1
99999999,Short Term,745.0,527098.0,10.0,Home Mortgage,1
516912,Long Term,690.0,892848.0,10.0,Home Mortgage,0
76164,Short Term,709.0,778202.0,8.0,Rent,1
254276,Short Term,748.0,649230.0,10.0,Home Mortgage,1
260612,Short Term,751.0,1219192.0,1.0,Rent,1
310398,Short Term,723.0,1701792.0,10.0,Home Mortgage,1
99999999,Short Term,698.0,837824.0,3.0,Rent,1
99999999,Short Term,699.0,1386164.0,8.0,Home Mortgage,1
326018,Long Term,721.0,1276363.0,4.0,Own Home,1
331980,Long Term,704.0,2064312.0,10.0,Home Mortgage,1
99999999,Short Term,728.0,1367582.0,8.0,Rent,1
236016,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
615450,Long Term,672.0,1064000.0,10.0,Own Home,0
321112,Short Term,744.0,962920.0,9.0,Home Mortgage,1
205150,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,1
444884,Long Term,733.0,5283007.0,9.0,Own Home,1
373142,Short Term,7330.0,671061.0,1.0,Rent,0
646866,Long Term,605.0,5971871.0,10.0,Home Mortgage,1
392436,Short Term,737.0,1412175.0,2.0,Rent,1
99999999,Long Term,683.0,1178589.0,4.0,Home Mortgage,1
201740,Short Term,730.0,1510006.0,3.0,Rent,1
75218,Short Term,719.0,501106.0,5.950381280685262,Rent,0
110902,Short Term,683.0,2106929.0,10.0,Own Home,1
222750,Short Term,1077.9915201396682,1369106.0397805213,4.0,Own Home,0
134970,Short Term,716.0,990812.0,10.0,Home Mortgage,1
65450,Short Term,705.0,887471.0,10.0,Home Mortgage,0
225346,Short Term,740.0,583851.0,5.950381280685262,Own Home,1
172018,Short Term,701.0,452770.0,3.0,Rent,1
161348,Short Term,745.0,1021915.0,4.0,Own Home,1
151712,Short Term,737.0,1445102.0,3.0,Home Mortgage,1
113674,Short Term,722.0,785954.0,8.0,Rent,1
439604,Long Term,692.0,1919209.0,10.0,Home Mortgage,1
279334,Short Term,1077.9915201396682,1369106.0397805213,4.0,Rent,0
109428,Short Term,683.0,1133958.0,9.0,Rent,0
133914,Short Term,1077.9915201396682,1369106.0397805213,7.0,Rent,1
244574,Long Term,734.0,1320158.0,5.0,Home Mortgage,1
495396,Short Term,750.0,972591.0,2.0,Home Mortgage,1
321794,Long Term,711.0,965808.0,10.0,Own Home,1
172810,Short Term,738.0,537301.0,8.0,Rent,0
32318,Short Term,701.0,840218.0,5.950381280685262,Home Mortgage,1
333564,Short Term,718.0,921842.0,4.0,Rent,0
216414,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
78958,Long Term,710.0,530404.0,6.0,Rent,0
430628,Short Term,1077.9915201396682,1369106.0397805213,7.0,Home Mortgage,1
303446,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,1
209660,Short Term,725.0,961932.0,3.0,Home Mortgage,1
765006,Short Term,708.0,2189674.0,10.0,Home Mortgage,0
65450,Short Term,738.0,565269.0,5.950381280685262,Rent,1
420134,Long Term,1077.9915201396682,1369106.0397805213,3.0,Rent,0
65890,Short Term,740.0,1062195.0,10.0,Home Mortgage,1
442596,Short Term,6910.0,1414303.0,7.0,Rent,0
32824,Long Term,627.0,529017.0,3.0,Rent,0
